taxonomy,primary,displayName,level,isBasic,basicCategory
sports_and_recreation > sport_or_recreation_club > hockey_club,hockey_club,Hockey Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > hockey_club > field_hockey_club,field_hockey_club,Field Hockey Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > hockey_club > ice_hockey_club,ice_hockey_club,Ice Hockey Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > hockey_club > roller_hockey_club,roller_hockey_club,Roller Hockey Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > hockey_club > street_hockey_club,street_hockey_club,Street Hockey Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > lacrosse_club,lacrosse_club,Lacrosse Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > lawn_bowling_club,lawn_bowling_club,Lawn Bowling Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > martial_arts_club,martial_arts_club,Martial Arts Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > martial_arts_club > brazilian_jiu_jitsu_club,brazilian_jiu_jitsu_club,Brazilian Jiu Jitsu Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > martial_arts_club > chinese_martial_arts_club,chinese_martial_arts_club,Chinese Martial Arts Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > martial_arts_club > karate_club,karate_club,Karate Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > martial_arts_club > kickboxing_club,kickboxing_club,Kickboxing Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > martial_arts_club > muay_thai_club,muay_thai_club,Muay Thai Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > martial_arts_club > taekwondo_club,taekwondo_club,Taekwondo Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > naturist_club,naturist_club,Naturist Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > paddle_tennis_club,paddle_tennis_club,Paddle Tennis Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > pickleball_club,pickleball_club,Pickleball Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > rowing_club,rowing_club,Rowing Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > running_and_track_club,running_and_track_club,Running and Track Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > running_and_track_club > running_club,running_club,Running Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > running_and_track_club > track_and_field_club,track_and_field_club,Track and Field Club,3,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > sailing_club,sailing_club,Sailing Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > soccer_club,soccer_club,Soccer Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > surf_lifesaving_club,surf_lifesaving_club,Surf Lifesaving Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > table_tennis_club,table_tennis_club,Table Tennis Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_or_recreation_club > volleyball_club,volleyball_club,Volleyball Club,2,false,sport_or_recreation_club
sports_and_recreation > sport_team,sport_team,Sport Team,1,true,sport_team
sports_and_recreation > sport_team > amateur_sport_team,amateur_sport_team,Amateur Sport Team,2,false,sport_team
sports_and_recreation > sport_team > esports_team,esports_team,Esports Team,2,false,sport_team
sports_and_recreation > sport_team > professional_sport_team,professional_sport_team,Professional Sport Team,2,false,sport_team
sports_and_recreation > sport_team > school_sport_team,school_sport_team,School Sport Team,2,false,sport_team
travel_and_transportation,travel_and_transportation,Travel and Transportation,0,true,travel_and_transportation
travel_and_transportation > air_transport_facility_or_service,air_transport_facility_or_service,Air Transport Facility or Service,1,true,air_transport_facility_or_service
travel_and_transportation > air_transport_facility_or_service > aircraft_parts_and_supplies,aircraft_parts_and_supplies,Aircraft Parts and Supplies,2,false,air_transport_facility_or_service
travel_and_transportation > air_transport_facility_or_service > aircraft_parts_and_supplies > avionics_shop,avionics_shop,Avionics Shop,3,false,air_transport_facility_or_service
travel_and_transportation > air_transport_facility_or_service > airline,airline,Airline,2,false,air_transport_facility_or_service
travel_and_transportation > air_transport_facility_or_service > airline_ticket_agency,airline_ticket_agency,Airline Ticket Agency,2,false,air_transport_facility_or_service
travel_and_transportation > air_transport_facility_or_service > airport,airport,Airport,2,true,airport
travel_and_transportation > air_transport_facility_or_service > airport > airport_terminal,airport_terminal,Airport Terminal,3,false,airport
travel_and_transportation > air_transport_facility_or_service > airport > balloon_port,balloon_port,Balloon Port,3,false,airport
travel_and_transportation > air_transport_facility_or_service > airport > glider_port,glider_port,Glider Port,3,false,airport
travel_and_transportation > air_transport_facility_or_service > airport > heliport,heliport,Heliport,3,false,airport
travel_and_transportation > air_transport_facility_or_service > airport > seaplane_base,seaplane_base,Seaplane Base,3,false,airport
travel_and_transportation > air_transport_facility_or_service > airport > ultralight_airport,ultralight_airport,Ultralight Airport,3,false,airport
travel_and_transportation > air_transport_facility_or_service > airport_shuttle,airport_shuttle,Airport Shuttle,2,false,air_transport_facility_or_service
travel_and_transportation > air_transport_facility_or_service > private_jet_charter,private_jet_charter,Private Jet Charter,2,false,air_transport_facility_or_service
travel_and_transportation > fueling_station,fueling_station,Fueling Station,1,true,fueling_station
travel_and_transportation > fueling_station > ev_charging_station,ev_charging_station,EV Charging Station,2,true,ev_charging_station
travel_and_transportation > fueling_station > gas_station,gas_station,Gas Station,2,true,gas_station
travel_and_transportation > fueling_station > gas_station > fuel_dock,fuel_dock,Fuel Dock,3,false,gas_station
travel_and_transportation > fueling_station > gas_station > truck_gas_station,truck_gas_station,Truck Gas Station,3,false,gas_station
travel_and_transportation > ground_transport_facility_or_service,ground_transport_facility_or_service,Ground Transport Facility or Service,1,true,ground_transport_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > bikes_and_bike_service,bikes_and_bike_service,Bikes and Bike Service,2,false,ground_transport_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > bikes_and_bike_service > bike_sharing_location,bike_sharing_location,Bike Sharing Location,3,false,ground_transport_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > public_transit_facility_or_service,public_transit_facility_or_service,Public Transit Facility or Service,2,true,public_transit_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > public_transit_facility_or_service > bus_station,bus_station,Bus Station,3,false,public_transit_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > public_transit_facility_or_service > bus_ticket_agency,bus_ticket_agency,Bus Ticket Agency,3,false,public_transit_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > public_transit_facility_or_service > cable_car_service,cable_car_service,Cable Car Service,3,false,public_transit_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > public_transit_facility_or_service > coach_bus,coach_bus,Coach Bus,3,false,public_transit_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > public_transit_facility_or_service > light_rail_and_subway_station,light_rail_and_subway_station,Light Rail and Subway Station,3,false,public_transit_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > public_transit_facility_or_service > metro_station,metro_station,Metro Station,3,false,public_transit_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > rail_facility_or_service,rail_facility_or_service,Rail Facility or Service,2,true,rail_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > rail_facility_or_service > railway_ticket_agent,railway_ticket_agent,Railway Ticket Agent,3,false,rail_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > rail_facility_or_service > train,train,Train,3,false,rail_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > rail_facility_or_service > train_station,train_station,Train Station,3,true,train_station
travel_and_transportation > ground_transport_facility_or_service > road_structures_and_service,road_structures_and_service,Road Structures and Service,2,false,ground_transport_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > road_structures_and_service > rest_stop,rest_stop,Rest Stop,3,true,rest_stop
travel_and_transportation > ground_transport_facility_or_service > road_structures_and_service > toll_station,toll_station,Toll Station,3,true,toll_station
travel_and_transportation > ground_transport_facility_or_service > road_structures_and_service > truck_stop,truck_stop,Truck Stop,3,false,ground_transport_facility_or_service
travel_and_transportation > ground_transport_facility_or_service > taxi_or_ride_share_service,taxi_or_ride_share_service,Taxi or Ride Share Service,2,true,taxi_or_ride_share_service
travel_and_transportation > ground_transport_facility_or_service > taxi_or_ride_share_service > car_sharing,car_sharing,Car Sharing,3,false,taxi_or_ride_share_service
travel_and_transportation > ground_transport_facility_or_service > taxi_or_ride_share_service > limo_service,limo_service,Limo Service,3,false,taxi_or_ride_share_service
travel_and_transportation > ground_transport_facility_or_service > taxi_or_ride_share_service > pedicab_service,pedicab_service,Pedicab Service,3,false,taxi_or_ride_share_service
travel_and_transportation > ground_transport_facility_or_service > taxi_or_ride_share_service > ride_share_service,ride_share_service,Ride Share Service,3,false,taxi_or_ride_share_service
travel_and_transportation > ground_transport_facility_or_service > taxi_or_ride_share_service > taxi_service,taxi_service,Taxi Service,3,false,taxi_or_ride_share_service
travel_and_transportation > ground_transport_facility_or_service > taxi_or_ride_share_service > taxi_service > taxi_stand,taxi_stand,Taxi Stand,4,false,taxi_or_ride_share_service
travel_and_transportation > ground_transport_facility_or_service > taxi_or_ride_share_service > town_car_service,town_car_service,Town Car Service,3,false,taxi_or_ride_share_service
travel_and_transportation > parking,parking,Parking,1,true,parking
travel_and_transportation > parking > bike_parking,bike_parking,Bike Parking,2,false,parking
travel_and_transportation > parking > motorcycle_parking,motorcycle_parking,Motorcycle Parking,2,false,parking
travel_and_transportation > parking > park_and_ride,park_and_ride,Park and Ride,2,true,park_and_ride
travel_and_transportation > parking > parking_garage,parking_garage,Parking Garage,2,true,parking_garage
travel_and_transportation > parking > parking_lot,parking_lot,Parking Lot,2,true,parking_lot
travel_and_transportation > transport_interchange,transport_interchange,Transport Interchange,1,false,travel_and_transportation
travel_and_transportation > travel_service,travel_service,Travel Service,1,true,travel_service
travel_and_transportation > travel_service > agritourism,agritourism,Agritourism,2,false,travel_service
travel_and_transportation > travel_service > luggage_storage,luggage_storage,Luggage Storage,2,false,travel_service
travel_and_transportation > travel_service > passport_and_visa_service,passport_and_visa_service,Passport and Visa Service,2,false,travel_service
travel_and_transportation > travel_service > passport_and_visa_service > visa_agent,visa_agent,Visa Agent,3,false,travel_service
travel_and_transportation > travel_service > tour_operator,tour_operator,Tour Operator,2,false,travel_service
